Datetime	Close	Volume	AAPL-count	AAPL-followers	AAPL-followers happy	AAPL-followers sad	AAPL-happy	AAPL-sad
2013-12-12 16:38:00+00:00	562,65	19000	3	81,446	81,435	0	3	0
2013-12-12 16:39:00+00:00	562,9	38396	2	39,233	39,222	0	2	0
2013-12-12 16:40:00+00:00	562,5	34236	2	32,683	32,672	0	2	0
2013-12-12 16:41:00+00:00	562,198	16683	5	151,69	60,139	5,099	3	1
2013-12-12 16:42:00+00:00	562,31	16239	3	44,613	1,991	29,496	1	1
2013-12-12 16:43:00+00:00	562,11	19344	4	102,99	29,487	0	1	0
2013-12-12 16:44:00+00:00	562,11	29968	3	33,449	22,08	0	2	0
2013-12-12 16:45:00+00:00	561,85	16849	5	163,861	65,712	0	4	0
2013-12-12 16:46:00+00:00	561,92	10760	5	98,852	87,094	11,747	4	1
2013-12-12 16:47:00+00:00	561,65	14457	4	67,69	33,874	19,488	1	2
2013-12-12 16:48:00+00:00	561,675	15357	5	48,471	25,469	7,681	2	1
2013-12-12 16:49:00+00:00	561,79	17091	5	1857,16	-0,008	20,542	0	1
2013-12-12 16:50:00+00:00	561,91	18562	3	50,228	29,488	5,83	1	1
2013-12-12 16:51:00+00:00	561,86	12815	11	190,36	55,778	99,899	2	4
2013-12-12 16:52:00+00:00	561,55	8654	4	88,072	44,275	29,137	1	1
2013-12-12 16:53:00+00:00	561,97	22516	4	143,007	-0,008	-0,001	0	0
2013-12-12 16:54:00+00:00	562,13	13847	3	28,554	8,238	-0,001	1	0
2013-12-12 16:55:00+00:00	561,64	15285	2	16,966	-0,008	8,717	0	1
2013-12-12 16:56:00+00:00	561,7	6303	1	2,648	2,638	-0,001	1	0
2013-12-12 16:57:00+00:00	561,67	14917	5	78,062	44,194	-0,001	3	0
2013-12-12 16:58:00+00:00	561,32	42320	3	71,423	-0,007	-0,001	0	0
2013-12-12 16:59:00+00:00	561,27	18972	3	49,522	33,924	15,587	2	1
2013-12-12 17:00:00+00:00	560,9	25721	1	8,721	8,711	-0,001	1	0
2013-12-12 17:01:00+00:00	561,13	38791	4	143,622	11,174	111,437	1	2
2013-12-12 17:02:00+00:00	561,11	15532	6	155,108	119,289	21,351	3	2
2013-12-12 17:03:00+00:00	561,06	9997	7	136,971	26,489	61,861	2	3
2013-12-12 17:04:00+00:00	561,08	7044	3	15,145	12,404	1,731	1	1
2013-12-12 17:05:00+00:00	561,22	6662	4	234,67	44,656	5,567	2	1
2013-12-12 17:06:00+00:00	561,63	27596	3	43,65	19,248	-0,001	2	0
2013-12-12 17:07:00+00:00	561,67	18267	5	192,856	9,16	167,812	1	3
2013-12-12 17:08:00+00:00	561,82	23396	2	36,248	36,24	-0,001	2	0
2013-12-12 17:09:00+00:00	562,095	18610	0	0,003	-0,005	-0,001	0	0
2013-12-12 17:10:00+00:00	562,27	18430	2	114,613	7,741	106,863	1	1
2013-12-12 17:11:00+00:00	562	8506	5	27,252	8,241	18,001	1	3
2013-12-12 17:12:00+00:00	562,045	8555	5	155,308	155,3	-0,002	5	0
2013-12-12 17:13:00+00:00	561,57	8943	0	0,003	-0,005	-0,002	0	0
2013-12-12 17:14:00+00:00	561,59	5524	5	125,42	125,412	-0,002	5	0
2013-12-12 17:15:00+00:00	561,53	6914	3	148,226	126,286	21,93	2	1
2013-12-12 17:16:00+00:00	561,687	6854	4	41,47	-0,005	36,566	0	3
2013-12-12 17:17:00+00:00	561,66	6006	1	14,46	-0,005	-0,002	0	0
2013-12-12 17:18:00+00:00	561,81	3775	1	24,396	-0,005	-0,002	0	0
2013-12-12 17:19:00+00:00	561,73	11647	1	27,968	27,959	-0,002	1	0
2013-12-12 17:20:00+00:00	561,76	13522	5	41,9	15,583	-0,002	1	0
2013-12-12 17:21:00+00:00	561,4	38184	5	73,797	13,565	-0,002	2	0
2013-12-12 17:22:00+00:00	561	38244	1	9,224	-0,006	-0,002	0	0
2013-12-12 17:23:00+00:00	561,276	53886	1	14,496	-0,006	-0,002	0	0
2013-12-12 17:24:00+00:00	561,205	29233	5	139,124	73,302	65,81	3	2
2013-12-12 17:25:00+00:00	561,395	22739	2	22,388	7,478	-0,002	1	0
2013-12-12 17:26:00+00:00	561,39	36137	2	441,701	12,762	-0,002	1	0
2013-12-12 17:27:00+00:00	562	27735	0	0,005	-0,005	-0,002	0	0
2013-12-12 17:28:00+00:00	561,72	17654	1	61,381	-0,005	61,374	0	1
2013-12-12 17:29:00+00:00	561,88	18331	0	0,005	-0,005	-0,002	0	0
2013-12-12 17:30:00+00:00	561,86	31422	9	83,557	26,629	2,998	2	3
2013-12-12 17:31:00+00:00	561,89	3236	2	102,753	102,743	-0,002	2	0
2013-12-12 17:32:00+00:00	561,42	20411	1	9,225	-0,005	9,218	0	1
2013-12-12 17:33:00+00:00	561,08	23398	3	125,258	17,869	-0,002	2	0
2013-12-12 17:34:00+00:00	561,32	14726	1	9,597	-0,005	9,59	0	1
2013-12-12 17:35:00+00:00	561,39	19584	1	31,549	-0,005	-0,002	0	0
2013-12-12 17:36:00+00:00	561,33	6002	1	19,11	19,1	-0,002	1	0
2013-12-12 17:37:00+00:00	561,01	20644	2	11,369	-0,005	1,412	0	1
2013-12-12 17:38:00+00:00	561,25	8391	4	47,835	-0,005	-0,002	0	0
2013-12-12 17:39:00+00:00	561,24	5197	3	51,16	-0,005	42,436	0	2
2013-12-12 17:40:00+00:00	561,37	2545	0	0,004	-0,005	-0,002	0	0
2013-12-12 17:41:00+00:00	561,4	7090	1	7,487	-0,005	7,481	0	1
2013-12-12 17:42:00+00:00	561,2	12273	2	31,345	18,569	12,765	1	1
2013-12-12 17:43:00+00:00	561	13705	4	134,057	126,565	7,481	3	1
2013-12-12 17:44:00+00:00	561,12	31643	3	76,208	2,231	46,019	1	1
2013-12-12 17:45:00+00:00	561,28	27408	3	83,901	59,52	-0,003	2	0
2013-12-12 17:46:00+00:00	561,56	23488	3	32,181	15,584	-0,003	1	0
2013-12-12 17:47:00+00:00	561,74	21783	2	15,904	-0,004	0,997	0	1
2013-12-12 17:48:00+00:00	561,99	26953	0	0,004	-0,004	-0,003	0	0
2013-12-12 17:49:00+00:00	562,06	8392	3	53,612	25,657	-0,003	2	0
2013-12-12 17:50:00+00:00	561,76	17472	1	7,554	-0,004	7,547	0	1
2013-12-12 17:51:00+00:00	561,87	6166	4	89,734	-0,004	71,045	0	3
2013-12-12 17:52:00+00:00	561,97	5130	1	2,24	2,232	-0,003	1	0
2013-12-12 17:53:00+00:00	562,474	55841	4	58,199	58,191	-0,003	4	0
2013-12-12 17:54:00+00:00	562,45	15499	3	186,871	45,735	140,126	1	1
2013-12-12 17:55:00+00:00	562,23	10834	1	9,853	-0,003	9,846	0	1
2013-12-12 17:56:00+00:00	562,15	4288	2	26,601	10,814	15,777	1	1
2013-12-12 17:57:00+00:00	561,89	13480	0	0,005	-0,003	-0,003	0	0
2013-12-12 17:58:00+00:00	561,82	6942	1	9,904	9,896	-0,003	1	0
2013-12-12 17:59:00+00:00	561,83	18461	2	17,387	9,896	-0,003	1	0
2013-12-12 18:00:00+00:00	561,85	8932	0	0,004	-0,003	-0,003	0	0
2013-12-12 18:01:00+00:00	562,24	25619	0	0,004	-0,003	-0,003	0	0
2013-12-12 18:02:00+00:00	562,3	7393	0	0,004	-0,003	-0,003	0	0
2013-12-12 18:03:00+00:00	562,62	8014	4	84,575	15,903	13,376	1	1
2013-12-12 18:04:00+00:00	562,503	6041	4	42,662	1,411	16,869	1	2
2013-12-12 18:05:00+00:00	562,93	26266	3	34,43	19,524	14,897	2	1
2013-12-12 18:06:00+00:00	562,895	26609	2	283,051	266,074	16,968	1	1
2013-12-12 18:07:00+00:00	562,79	10154	3	154,766	1,411	153,346	1	2
2013-12-12 18:08:00+00:00	562,885	4392	11	266,218	197,321	34,291	7	3
2013-12-12 18:09:00+00:00	562,751	6802	3	77,465	17,202	60,255	2	1
2013-12-12 18:10:00+00:00	562,7	40211	2	26,207	18,652	7,547	1	1
2013-12-12 18:11:00+00:00	562,7	15757	2	29,429	29,424	-0,003	2	0
2013-12-12 18:12:00+00:00	562,9	7079	2	26,126	7,547	-0,003	1	0
2013-12-12 18:13:00+00:00	562,81	8156	2	27,862	12,527	15,327	1	1
2013-12-12 18:14:00+00:00	562,83	4333	2	10,585	10,58	-0,003	2	0
2013-12-12 18:15:00+00:00	562,94	10430	1	34,6	34,595	-0,003	1	0
2013-12-12 18:16:00+00:00	562,86	41094	1	4,125	-0,003	-0,003	0	0
2013-12-12 18:17:00+00:00	562,93	20158	3	19,637	2,233	-0,003	1	0
2013-12-12 18:18:00+00:00	563,245	22948	2	97,671	97,666	-0,003	2	0
2013-12-12 18:19:00+00:00	563,29	12156	3	31,705	7,547	13,15	1	1
2013-12-12 18:20:00+00:00	563,4	11982	0	0,002	-0,003	-0,003	0	0
2013-12-12 18:21:00+00:00	563,33	12081	3	63,039	10,997	41,034	1	1
2013-12-12 18:22:00+00:00	563,08	11786	4	83,396	-0,003	44,494	0	2
2013-12-12 18:23:00+00:00	563,04	6321	1	14,902	-0,003	14,898	0	1
2013-12-12 18:24:00+00:00	563,09	6129	4	81,489	68,874	-0,002	3	0
2013-12-12 18:25:00+00:00	562,63	14384	2	35,499	35,494	-0,002	2	0
2013-12-12 18:26:00+00:00	562,55	7341	0	0,003	-0,002	-0,002	0	0
2013-12-12 18:27:00+00:00	562,1	22215	1	116,515	116,51	-0,002	1	0
2013-12-12 18:28:00+00:00	561,87	36961	5	141,529	27,012	-0,002	2	0
2013-12-12 18:29:00+00:00	562,09	9975	1	46,285	46,28	-0,002	1	0
2013-12-12 18:30:00+00:00	562,163	17242	7	367,398	10,953	254,368	1	4
2013-12-12 18:31:00+00:00	562,1	3025	0	0,003	-0,001	-0,002	0	0
2013-12-12 18:32:00+00:00	561,95	7901	3	152,125	120,753	-0,002	2	0
2013-12-12 18:33:00+00:00	561,93	16382	11	534,87	290,25	212,676	7	1
2013-12-12 18:34:00+00:00	562	4005	1	94,876	94,873	-0,002	1	0
2013-12-12 18:35:00+00:00	561,97	5656	0	0,002	-0,001	-0,002	0	0
2013-12-12 18:36:00+00:00	562,16	14360	4	36,02	2,448	14,524	1	1
2013-12-12 18:37:00+00:00	562,325	11978	3	457,187	136,362	184,446	1	1
2013-12-12 18:38:00+00:00	562,53	12842	3	22,907	5,999	-0,002	1	0
2013-12-12 18:39:00+00:00	562,53	7705	1	17,693	-0,001	-0,002	0	0
2013-12-12 18:40:00+00:00	562,25	6529	1	29,497	29,495	-0,002	1	0
2013-12-12 18:41:00+00:00	562,05	9079	2	55,904	48,352	-0,002	1	0
2013-12-12 18:42:00+00:00	562,23	4668	1	30,3	30,298	-0,002	1	0
2013-12-12 18:43:00+00:00	562,37	7835	2	23,276	13,076	-0,002	1	0
2013-12-12 18:44:00+00:00	562,31	3835	5	150,227	118,048	32,175	2	3
2013-12-12 18:45:00+00:00	562,44	7391	0	0,001	-0,001	-0,002	0	0
2013-12-12 18:46:00+00:00	562,512	11781	3	83,142	83,14	-0,002	3	0
2013-12-12 18:47:00+00:00	562,6	11272	5	82,928	46,265	36,658	3	2
2013-12-12 18:48:00+00:00	562,39	5003	0	0,001	-0,002	-0,002	0	0
2013-12-12 18:49:00+00:00	562,08	12302	2	24,755	-0,002	9,163	0	1
2013-12-12 18:50:00+00:00	561,86	12972	1	1,001	0,998	-0,002	1	0
2013-12-12 18:51:00+00:00	561,831	10056	0	0,001	-0,002	-0,002	0	0
2013-12-12 18:52:00+00:00	561,606	33981	2	12,591	9,272	-0,002	1	0
2013-12-12 18:53:00+00:00	561,5	7732	2	48,587	48,585	-0,002	2	0
2013-12-12 18:54:00+00:00	561,66	6743	1	27,001	26,999	-0,002	1	0
2013-12-12 18:55:00+00:00	561,65	3916	1	4,691	-0,001	-0,002	0	0
2013-12-12 18:56:00+00:00	561,65	8434	1	34,613	34,611	-0,002	1	0
2013-12-12 18:57:00+00:00	561,44	10142	1	44,386	44,384	-0,002	1	0
2013-12-12 18:58:00+00:00	561,41	12509	1	9,166	9,164	-0,002	1	0
2013-12-12 18:59:00+00:00	561,6	13079	1	11,833	11,831	-0,002	1	0
2013-12-12 19:00:00+00:00	561,89	10767	0	0,001	-0,001	-0,002	0	0
2013-12-12 19:01:00+00:00	561,882	10779	4	84,56	56,611	-0,002	3	0
2013-12-12 19:02:00+00:00	562,52	39694	5	81,518	69,318	1,998	2	2
2013-12-12 19:03:00+00:00	562,07	15955	2	131,43	-0,001	-0,002	0	0
2013-12-12 19:04:00+00:00	562,34	12682	6	185,586	-0,001	-0,002	0	0
2013-12-12 19:05:00+00:00	562,39	7606	2	31,118	-0,001	16,215	0	1
2013-12-12 19:06:00+00:00	562,56	11505	0	0,001	-0,001	-0,002	0	0
2013-12-12 19:07:00+00:00	562,25	10123	3	160,676	-0,001	142,207	0	2
2013-12-12 19:08:00+00:00	562,204	11826	4	48,505	32,915	15,586	3	1
2013-12-12 19:09:00+00:00	562,331	14658	2	47,586	47,585	-0,002	2	0
2013-12-12 19:10:00+00:00	562,62	15288	0	0	-0,001	-0,002	0	0
2013-12-12 19:11:00+00:00	562,75	13100	1	5,831	5,83	-0,002	1	0
2013-12-12 19:12:00+00:00	562,55	12563	1	3,873	-0,001	-0,002	0	0
2013-12-12 19:13:00+00:00	562,28	7428	2	115,467	115,466	-0,002	2	0
2013-12-12 19:14:00+00:00	561,97	19311	5	46,989	9,899	20,498	1	2
2013-12-12 19:15:00+00:00	561,986	9227	1	55,516	55,515	-0,002	1	0
2013-12-12 19:16:00+00:00	562,08	5846	0	0	-0,001	-0,002	0	0
2013-12-12 19:17:00+00:00	562,05	2364	0	0	-0,001	-0,002	0	0
2013-12-12 19:18:00+00:00	562,02	3949	2	50,248	-0,001	17,261	0	1
2013-12-12 19:19:00+00:00	562,126	6289	1	28,479	-0,001	28,476	0	1
2013-12-12 19:20:00+00:00	561,82	5663	1	15,589	-0,001	-0,002	0	0
2013-12-12 19:21:00+00:00	561,855	10399	1	79,731	-0,001	79,729	0	1
2013-12-12 19:22:00+00:00	561,53	10153	0	0	-0,001	-0,002	0	0
2013-12-12 19:23:00+00:00	562,07	10326	0	0	-0,001	-0,002	0	0
2013-12-12 19:24:00+00:00	562,35	22259	4	183,759	150,611	8,773	2	1
2013-12-12 19:25:00+00:00	562,3	6705	4	104,345	-0,001	89,444	0	3
2013-12-12 19:26:00+00:00	562,48	7567	2	70,223	70,223	-0,002	2	0
2013-12-12 19:27:00+00:00	562,3	11457	4	108,795	108,795	-0,002	4	0
2013-12-12 19:28:00+00:00	562,2	4975	1	18,627	-0,001	18,626	0	1
2013-12-12 19:29:00+00:00	562,25	104989	0	-0,001	-0,001	-0,002	0	0
2013-12-12 19:30:00+00:00	562,5	7841	3	45,07	23,53	-0,002	2	0
2013-12-12 19:31:00+00:00	562,39	6586	1	14,627	-0,001	14,627	0	1
2013-12-12 19:32:00+00:00	562,25	3250	1	221,486	221,487	-0,002	1	0
2013-12-12 19:33:00+00:00	562,28	3145	2	18,944	8,601	10,342	1	1
2013-12-12 19:34:00+00:00	562,32	7059	0	-0,002	-0,001	-0,002	0	0
2013-12-12 19:35:00+00:00	562,24	6589	1	33,88	-0,001	33,88	0	1
2013-12-12 19:36:00+00:00	561,6	31101	2	36,329	2,448	33,88	1	1
2013-12-12 19:37:00+00:00	561,46	28509	3	89,363	64,992	24,37	2	1
2013-12-12 19:38:00+00:00	561,42	17431	3	57,507	46,737	-0,002	2	0
2013-12-12 19:39:00+00:00	561,51	13237	1	9,163	-0,001	-0,002	0	0
2013-12-12 19:40:00+00:00	561,492	12506	3	44,212	44,213	-0,002	3	0
2013-12-12 19:41:00+00:00	561,71	4580	2	48,746	33,881	14,864	1	1
2013-12-12 19:42:00+00:00	561,62	11898	6	267,759	233,148	34,61	5	1
2013-12-12 19:43:00+00:00	561,67	2590	1	15,904	-0,001	-0,002	0	0
2013-12-12 19:44:00+00:00	561,88	7545	3	54,53	19,919	-0,002	2	0
2013-12-12 19:45:00+00:00	561,74	12770	3	66,157	54,326	-0,002	2	0
2013-12-12 19:46:00+00:00	561,55	7464	2	10,914	5,915	-0,002	1	0
2013-12-12 19:47:00+00:00	561,5	64439	2	9,52	9,521	-0,002	2	0
2013-12-12 19:48:00+00:00	561,68	11463	3	24,817	10,676	-0,002	1	0
2013-12-12 19:49:00+00:00	561,71	4831	2	29,494	14,628	-0,002	1	0
2013-12-12 19:50:00+00:00	561,54	8106	1	33,881	33,881	-0,002	1	0
2013-12-12 19:51:00+00:00	561,71	5986	3	41,914	41,914	-0,002	3	0
2013-12-12 19:52:00+00:00	561,8	23845	4	29,419	-0,001	-0,002	0	0
2013-12-12 19:53:00+00:00	561,815	17714	2	8,667	4,795	-0,002	1	0
2013-12-12 19:54:00+00:00	561,959	4341	1	64,55	-0,001	64,55	0	1
2013-12-12 19:55:00+00:00	562,12	17901	2	30,027	5,656	24,37	1	1
2013-12-12 19:56:00+00:00	562,16	16118	0	-0,002	-0,001	-0,002	0	0
2013-12-12 19:57:00+00:00	562,041	8204	0	-0,002	-0,001	-0,002	0	0
2013-12-12 19:58:00+00:00	561,852	12852	2	5,603	1,731	3,871	1	1
2013-12-12 19:59:00+00:00	561,86	5890	3	84,909	48,341	-0,002	1	0
2013-12-12 20:00:00+00:00	561,697	13332	4	33,169	32,17	0,998	3	1
2013-12-12 20:01:00+00:00	561,839	13777	2	65,737	-0,001	-0,002	0	0
2013-12-12 20:02:00+00:00	561,75	12824	1	19,311	-0,001	-0,002	0	0
2013-12-12 20:03:00+00:00	562,07	8429	0	-0,002	-0,001	-0,002	0	0
2013-12-12 20:04:00+00:00	562,06	4862	0	-0,002	-0,001	-0,002	0	0
2013-12-12 20:05:00+00:00	561,7	11590	2	53,836	12,727	-0,002	1	0
2013-12-12 20:06:00+00:00	561,57	8738	2	20,272	-0,001	-0,002	0	0
2013-12-12 20:07:00+00:00	561,2	30873	3	277,543	-0,001	-0,002	0	0
2013-12-12 20:08:00+00:00	561,64	15184	3	76,651	8,366	63,386	1	1
2013-12-12 20:09:00+00:00	561,76	9735	2	82,12	-0,001	-0,002	0	0
2013-12-12 20:10:00+00:00	561,504	9761	0	-0,002	-0,001	-0,002	0	0
2013-12-12 20:11:00+00:00	561,63	9257	1	18,68	18,681	-0,002	1	0
2013-12-12 20:12:00+00:00	561,74	3839	2	13,548	7,549	-0,002	1	0
2013-12-12 20:13:00+00:00	561,68	21028	3	133,751	6,632	-0,002	1	0
2013-12-12 20:14:00+00:00	561,2	22261	5	125,619	9,898	21,701	1	1
2013-12-12 20:15:00+00:00	560,99	28750	1	7,21	7,21	-0,002	1	0
2013-12-12 20:16:00+00:00	561,08	29147	3	69,175	10,197	-0,002	1	0
2013-12-12 20:17:00+00:00	561,237	17381	1	11,831	11,831	-0,002	1	0
2013-12-12 20:18:00+00:00	561,31	9427	1	7,873	7,873	-0,002	1	0
2013-12-12 20:19:00+00:00	561,3	7548	0	-0,001	-0,001	-0,002	0	0
2013-12-12 20:20:00+00:00	561,13	17307	2	36,261	36,261	-0,002	2	0
2013-12-12 20:21:00+00:00	561,54	11940	1	29,495	-0,001	29,494	0	1
2013-12-12 20:22:00+00:00	561,401	11973	2	52,013	30,38	-0,002	1	0
2013-12-12 20:23:00+00:00	561,42	12935	3	106,668	86,077	20,589	2	1
2013-12-12 20:24:00+00:00	561,5	5212	1	28,878	-0,001	-0,002	0	0
2013-12-12 20:25:00+00:00	561,578	36354	0	-0,001	-0,001	-0,002	0	0
2013-12-12 20:26:00+00:00	561,36	12890	3	24,306	24,306	-0,002	3	0
2013-12-12 20:27:00+00:00	561,6	8127	0	-0,001	-0,001	-0,002	0	0
2013-12-12 20:28:00+00:00	561,709	17429	1	33,881	33,881	-0,002	1	0
2013-12-12 20:29:00+00:00	561,575	109854	4	87,036	40,029	14,524	2	1
2013-12-12 20:30:00+00:00	561,75	21054	4	221,749	11,574	9,898	1	1
2013-12-12 20:31:00+00:00	561,769	10374	0	-0,001	-0,002	-0,001	0	0
2013-12-12 20:32:00+00:00	561,71	8584	2	43,984	-0,002	10,953	0	1
2013-12-12 20:33:00+00:00	561,48	6912	1	24,351	-0,002	-0,001	0	0
2013-12-12 20:34:00+00:00	561,65	9981	5	34,525	32,524	0,999	3	1
2013-12-12 20:35:00+00:00	561,81	9536	1	4,471	-0,002	4,471	0	1
2013-12-12 20:36:00+00:00	561,64	18043	2	21,001	-0,002	-0,001	0	0
2013-12-12 20:37:00+00:00	561,4	19297	2	63,951	4,688	-0,001	1	0
2013-12-12 20:38:00+00:00	561,2	14600	0	-0,002	-0,002	-0,001	0	0
2013-12-12 20:39:00+00:00	561,196	9142	2	17,203	-0,002	8,601	0	1
2013-12-12 20:40:00+00:00	561,34	9026	2	31,239	-0,002	15,619	0	1
2013-12-12 20:41:00+00:00	561,19	10052	4	30,705	21,437	4,471	2	1
2013-12-12 20:42:00+00:00	561,121	11408	0	-0,002	-0,002	-0,001	0	0
2013-12-12 20:43:00+00:00	560,88	24182	2	75,949	-0,002	21,563	0	1
2013-12-12 20:44:00+00:00	560,74	43702	1	9,897	9,897	-0,001	1	0
2013-12-12 20:45:00+00:00	560,926	43177	0	-0,002	-0,002	-0,001	0	0
2013-12-12 20:46:00+00:00	560,98	27880	1	5,743	-0,002	-0,001	0	0
2013-12-12 20:47:00+00:00	560,95	24772	2	32,624	13,782	18,84	1	1
2013-12-12 20:48:00+00:00	561,11	26112	1	21,353	-0,002	-0,001	0	0
2013-12-12 20:49:00+00:00	560,94	16462	0	-0,001	-0,002	-0,001	0	0
2013-12-12 20:50:00+00:00	560,76	46146	1	12,648	-0,002	12,648	0	1
2013-12-12 20:51:00+00:00	560,64	34311	3	102,581	37,119	-0,001	1	0
2013-12-12 20:52:00+00:00	560,67	23391	1	2,448	2,447	-0,001	1	0
2013-12-12 20:53:00+00:00	560,48	44172	1	6,163	6,162	-0,001	1	0
2013-12-12 20:54:00+00:00	560,3	36709	3	34,754	19,887	-0,001	2	0
2013-12-12 20:55:00+00:00	560,2	56956	2	296,966	-0,002	-0,001	0	0
2013-12-12 20:56:00+00:00	560,34	58479	2	165,683	-0,002	-0,001	0	0
2013-12-12 20:57:00+00:00	560,32	39884	2	66,036	32,138	33,896	1	1
2013-12-12 20:58:00+00:00	560,66	54833	3	109,311	107,31	-0,001	1	0
2013-12-12 20:59:00+00:00	560,67	155711	3	106,69	8,304	22,912	1	1
2013-12-13 14:30:00+00:00	562	175187	3	41,492	41,49	0,001	3	0
2013-12-13 14:31:00+00:00	561,71	66418	5	262,241	262,239	0,001	5	0
2013-12-13 14:32:00+00:00	561,771	57800	2	40,293	40,291	0,001	2	0
2013-12-13 14:33:00+00:00	561,92	34429	1	7,141	-0,003	7,142	0	1
2013-12-13 14:34:00+00:00	561,67	35504	6	309,323	269,521	0,001	5	0
2013-12-13 14:35:00+00:00	561,189	61138	2	50,024	8,657	41,365	1	1
2013-12-13 14:36:00+00:00	560,93	33107	4	67,064	67,062	0,001	4	0
2013-12-13 14:37:00+00:00	561,56	42389	3	34,713	34,711	0,001	3	0
2013-12-13 14:38:00+00:00	561,62	61640	1	28,371	-0,003	28,374	0	1
2013-12-13 14:39:00+00:00	561,3	29121	2	62,026	6,779	0,001	1	0
2013-12-13 14:40:00+00:00	560,71	58323	5	102,554	70,195	7,001	3	1
2013-12-13 14:41:00+00:00	560,49	68140	1	5,384	-0,003	5,386	0	1
2013-12-13 14:42:00+00:00	560,39	23171	2	13,14	7,138	0,001	1	0
2013-12-13 14:43:00+00:00	560,36	27141	2	52,797	52,795	0,001	2	0
2013-12-13 14:44:00+00:00	558,82	190779	4	269,413	-0,004	15,068	0	1
2013-12-13 14:45:00+00:00	558,29	100992	3	63,926	4,239	11,749	1	1
2013-12-13 14:46:00+00:00	557,56	131078	7	155,458	5,827	122,507	1	3
2013-12-13 14:47:00+00:00	557,42	141877	7	143,581	-0,004	90,902	0	4
2013-12-13 14:48:00+00:00	557,67	97652	7	144,269	68,714	48,814	3	2
2013-12-13 14:49:00+00:00	557,558	63026	7	137,027	38,44	33,279	1	2
2013-12-13 14:50:00+00:00	556,36	82223	15	293,678	148,823	55,728	4	3
2013-12-13 14:51:00+00:00	556,38	98236	6	163,779	93,837	40,94	2	2
2013-12-13 14:52:00+00:00	556,45	81043	4	142,616	-0,005	129,581	0	3
2013-12-13 14:53:00+00:00	557,23	82148	8	393,863	214,067	22,012	4	2
2013-12-13 14:54:00+00:00	557,16	55873	6	116,247	109,84	0,001	5	0
2013-12-13 14:55:00+00:00	557,3	50733	4	72,885	57,982	0,001	3	0
2013-12-13 14:56:00+00:00	557,565	59261	3	931,348	22,82	908,526	1	2
2013-12-13 14:57:00+00:00	556,68	74224	5	170,321	122,381	0,001	4	0
2013-12-13 14:58:00+00:00	556,09	55029	5	68,02	48,764	0,001	3	0
2013-12-13 14:59:00+00:00	555,43	112386	4	50,361	8,057	10,91	1	1
2013-12-13 15:00:00+00:00	554,329	237828	5	108,29	87,818	20,471	4	1
2013-12-13 15:01:00+00:00	554,938	85095	20	564,746	269,825	182,498	9	7
2013-12-13 15:02:00+00:00	555,32	89301	8	262,25	219,498	0,002	6	0
2013-12-13 15:03:00+00:00	554,87	42839	7	286,598	22,821	215,84	1	5
2013-12-13 15:04:00+00:00	554,75	57041	4	79,776	-0,004	0,002	0	0
2013-12-13 15:05:00+00:00	555,1	51174	3	46,355	46,354	0,002	3	0
2013-12-13 15:06:00+00:00	555,81	95177	6	144,009	11,026	32,972	2	1
2013-12-13 15:07:00+00:00	555,79	94731	4	192,136	35,408	10,298	1	1
2013-12-13 15:08:00+00:00	556,47	76736	5	31,839	13,658	7,618	2	1
2013-12-13 15:09:00+00:00	557	68232	5	65,985	54,279	0,002	4	0
2013-12-13 15:10:00+00:00	557,1	104552	8	252,281	106,87	98,166	3	3
2013-12-13 15:11:00+00:00	557,09	74849	3	102,14	11,701	90,44	1	2
2013-12-13 15:12:00+00:00	557,225	47475	8	543,388	213,701	7,002	4	1
2013-12-13 15:13:00+00:00	556,87	40783	8	719,397	361,802	6,405	4	1
2013-12-13 15:14:00+00:00	557,07	57521	5	86,335	-0,004	74,229	0	3
2013-12-13 15:15:00+00:00	557,415	50529	6	215,798	32,824	0,001	2	0
2013-12-13 15:16:00+00:00	556,77	41383	6	393,032	308,908	0,001	4	0
2013-12-13 15:17:00+00:00	556,01	49334	3	75,918	15,871	0,001	1	0
2013-12-13 15:18:00+00:00	555,57	81103	7	198,671	198,669	0,001	7	0
2013-12-13 15:19:00+00:00	555,43	48684	6	108,951	55,875	0,001	3	0
2013-12-13 15:20:00+00:00	555,47	36573	5	165,56	112,278	53,282	3	2
2013-12-13 15:21:00+00:00	555,945	61798	3	129,54	129,538	0,001	3	0
2013-12-13 15:22:00+00:00	555,94	27684	3	52,837	37,969	0,001	2	0
2013-12-13 15:23:00+00:00	555,67	25033	4	48,207	3,602	0,001	1	0
2013-12-13 15:24:00+00:00	556,3	27502	6	198,987	12,434	0,001	2	0
2013-12-13 15:25:00+00:00	556	21124	0	-0,002	-0,003	0,001	0	0
2013-12-13 15:26:00+00:00	555,99	20539	7	175,462	48,503	0,001	2	0
2013-12-13 15:27:00+00:00	556,275	18363	5	42,131	8,233	2,237	2	1
2013-12-13 15:28:00+00:00	556,6	19123	3	454,62	454,619	0,001	3	0
2013-12-13 15:29:00+00:00	556,17	21956	3	293,402	265,971	0,001	1	0
